row,desk,date,firstHalf,secondHalf,day_of_week,day_of_month,month,week_of_year
5158,CLUJ_5_beta_7.4,2024-02-22,1,1,3,22,2,8
5159,CLUJ_5_beta_8.1,2024-02-22,0,1,3,22,2,8
5160,CLUJ_5_beta_8.2,2024-02-22,0,1,3,22,2,8
5161,CLUJ_5_beta_8.3,2024-02-22,1,0,3,22,2,8
5162,CLUJ_5_beta_8.4,2024-02-22,0,1,3,22,2,8
5163,CLUJ_5_beta_9.1,2024-02-22,1,1,3,22,2,8
5164,CLUJ_5_beta_9.2,2024-02-22,0,1,3,22,2,8
5165,CLUJ_5_beta_9.3,2024-02-22,0,0,3,22,2,8
5166,CLUJ_5_beta_9.4,2024-02-22,0,0,3,22,2,8
5167,CLUJ_5_beta_10.1,2024-02-22,1,0,3,22,2,8
5168,CLUJ_5_beta_10.2,2024-02-22,1,1,3,22,2,8
5169,CLUJ_5_beta_10.3,2024-02-22,1,0,3,22,2,8
5170,CLUJ_5_beta_10.4,2024-02-22,1,1,3,22,2,8
5171,CLUJ_5_beta_11.1,2024-02-22,1,1,3,22,2,8
5172,CLUJ_5_beta_11.2,2024-02-22,0,1,3,22,2,8
5173,CLUJ_5_beta_11.3,2024-02-22,0,1,3,22,2,8
5174,CLUJ_5_beta_11.4,2024-02-22,1,0,3,22,2,8
5175,CLUJ_5_beta_12.1,2024-02-22,0,1,3,22,2,8
5176,CLUJ_5_beta_12.2,2024-02-22,1,0,3,22,2,8
5177,CLUJ_5_beta_12.3,2024-02-22,1,1,3,22,2,8
5178,CLUJ_5_beta_12.4,2024-02-22,0,1,3,22,2,8
5179,CLUJ_5_beta_13.1,2024-02-22,1,0,3,22,2,8
5180,CLUJ_5_beta_13.2,2024-02-22,1,0,3,22,2,8
5181,CLUJ_5_beta_13.3,2024-02-22,0,0,3,22,2,8
5182,CLUJ_5_beta_13.4,2024-02-22,0,1,3,22,2,8
5183,CLUJ_5_beta_14.1,2024-02-22,1,1,3,22,2,8
5184,CLUJ_5_beta_14.2,2024-02-22,1,0,3,22,2,8
5185,CLUJ_5_beta_14.3,2024-02-22,0,1,3,22,2,8
5186,CLUJ_5_beta_14.4,2024-02-22,0,1,3,22,2,8
5187,CLUJ_5_beta_15.1,2024-02-22,1,1,3,22,2,8
5188,CLUJ_5_beta_15.2,2024-02-22,1,0,3,22,2,8
5189,CLUJ_5_beta_15.3,2024-02-22,1,0,3,22,2,8
5190,CLUJ_5_beta_15.4,2024-02-22,0,1,3,22,2,8
5191,CLUJ_5_beta_16.1,2024-02-22,1,0,3,22,2,8
5192,CLUJ_5_beta_16.2,2024-02-22,0,0,3,22,2,8
5193,CLUJ_5_beta_16.3,2024-02-22,1,0,3,22,2,8
5194,CLUJ_5_beta_16.4,2024-02-22,0,0,3,22,2,8
5195,CLUJ_5_beta_17.1,2024-02-22,1,0,3,22,2,8
5196,CLUJ_5_beta_17.2,2024-02-22,1,0,3,22,2,8
5197,CLUJ_5_beta_17.3,2024-02-22,0,1,3,22,2,8
5198,CLUJ_5_beta_17.4,2024-02-22,0,0,3,22,2,8
5199,CLUJ_5_beta_18.1,2024-02-22,1,0,3,22,2,8
5200,CLUJ_5_beta_18.2,2024-02-22,1,1,3,22,2,8
5201,CLUJ_5_beta_18.3,2024-02-22,1,0,3,22,2,8
5202,CLUJ_5_beta_18.4,2024-02-22,1,0,3,22,2,8
5203,CLUJ_5_beta_18.5,2024-02-22,1,0,3,22,2,8
5204,CLUJ_5_beta_19.1,2024-02-22,0,0,3,22,2,8
5205,CLUJ_5_beta_19.2,2024-02-22,0,0,3,22,2,8
5206,CLUJ_5_beta_19.3,2024-02-22,0,0,3,22,2,8
5207,CLUJ_5_beta_19.4,2024-02-22,0,0,3,22,2,8
5208,CLUJ_5_beta_19.5,2024-02-22,1,0,3,22,2,8
5209,CLUJ_5_beta_19.6,2024-02-22,0,0,3,22,2,8
5210,CLUJ_5_beta_20.1,2024-02-22,1,1,3,22,2,8
5211,CLUJ_5_beta_20.2,2024-02-22,0,0,3,22,2,8
5212,CLUJ_5_beta_20.3,2024-02-22,1,0,3,22,2,8
5213,CLUJ_5_beta_20.4,2024-02-22,1,0,3,22,2,8
5214,CLUJ_5_beta_21.1,2024-02-22,1,1,3,22,2,8
5215,CLUJ_5_beta_21.2,2024-02-22,0,0,3,22,2,8
5216,CLUJ_5_beta_21.3,2024-02-22,0,0,3,22,2,8
5217,CLUJ_5_beta_21.4,2024-02-22,0,0,3,22,2,8
5218,CLUJ_5_beta_22.1,2024-02-22,0,1,3,22,2,8
5219,CLUJ_5_beta_22.2,2024-02-22,1,0,3,22,2,8
5220,CLUJ_5_beta_22.3,2024-02-22,0,0,3,22,2,8
5221,CLUJ_5_beta_22.4,2024-02-22,0,0,3,22,2,8
5222,CLUJ_5_beta_23.1,2024-02-22,0,0,3,22,2,8
5223,CLUJ_5_beta_23.2,2024-02-22,0,0,3,22,2,8
5224,CLUJ_5_beta_23.3,2024-02-22,1,0,3,22,2,8
5225,CLUJ_5_beta_23.4,2024-02-22,0,1,3,22,2,8
5226,CLUJ_5_beta_24.1,2024-02-22,0,1,3,22,2,8
5227,CLUJ_5_beta_24.2,2024-02-22,1,1,3,22,2,8
5228,CLUJ_5_beta_24.3,2024-02-22,1,0,3,22,2,8
5229,CLUJ_5_beta_24.4,2024-02-22,1,0,3,22,2,8
5230,CLUJ_5_beta_25.1,2024-02-22,1,0,3,22,2,8
5231,CLUJ_5_beta_25.2,2024-02-22,1,1,3,22,2,8
5232,CLUJ_5_beta_25.3,2024-02-22,0,0,3,22,2,8
5233,CLUJ_5_beta_25.4,2024-02-22,1,1,3,22,2,8
5234,CLUJ_5_beta_26.1,2024-02-22,1,0,3,22,2,8
5235,CLUJ_5_beta_26.2,2024-02-22,0,1,3,22,2,8
5236,CLUJ_5_beta_26.3,2024-02-22,1,0,3,22,2,8
5237,CLUJ_5_beta_26.4,2024-02-22,1,0,3,22,2,8
5238,CLUJ_5_beta_27.1,2024-02-22,1,1,3,22,2,8
5239,CLUJ_5_beta_27.2,2024-02-22,1,1,3,22,2,8
5240,CLUJ_5_beta_27.3,2024-02-22,1,1,3,22,2,8
5241,CLUJ_5_beta_27.4,2024-02-22,1,1,3,22,2,8
5242,CLUJ_5_beta_28.1,2024-02-22,0,1,3,22,2,8
5243,CLUJ_5_beta_28.2,2024-02-22,1,1,3,22,2,8
5244,CLUJ_5_beta_28.3,2024-02-22,1,1,3,22,2,8
5245,CLUJ_5_beta_28.4,2024-02-22,1,1,3,22,2,8
5246,CLUJ_5_beta_29.1,2024-02-22,0,0,3,22,2,8
5247,CLUJ_5_beta_29.2,2024-02-22,1,1,3,22,2,8
5248,CLUJ_5_beta_29.3,2024-02-22,0,0,3,22,2,8
5249,CLUJ_5_beta_29.4,2024-02-22,1,1,3,22,2,8
5250,CLUJ_5_beta_30.1,2024-02-22,1,0,3,22,2,8
5251,CLUJ_5_beta_30.2,2024-02-22,1,1,3,22,2,8
5252,CLUJ_5_beta_30.3,2024-02-22,1,1,3,22,2,8
5253,CLUJ_5_beta_30.4,2024-02-22,1,1,3,22,2,8
5254,CLUJ_5_beta_31.1,2024-02-22,0,0,3,22,2,8
5255,CLUJ_5_beta_31.2,2024-02-22,0,0,3,22,2,8
5256,CLUJ_5_beta_31.3,2024-02-22,0,0,3,22,2,8
5257,CLUJ_5_beta_31.4,2024-02-22,0,1,3,22,2,8
5258,CLUJ_5_beta_32.1,2024-02-22,0,0,3,22,2,8
5259,CLUJ_5_beta_32.2,2024-02-22,0,1,3,22,2,8
5260,CLUJ_5_beta_32.3,2024-02-22,1,1,3,22,2,8
5261,CLUJ_5_beta_32.4,2024-02-22,1,1,3,22,2,8
5262,CLUJ_5_beta_33.1,2024-02-22,1,1,3,22,2,8
5263,CLUJ_5_beta_33.2,2024-02-22,0,0,3,22,2,8
5264,CLUJ_5_beta_33.3,2024-02-22,0,0,3,22,2,8
5265,CLUJ_5_beta_33.4,2024-02-22,0,0,3,22,2,8
5266,CLUJ_5_beta_1.1,2024-02-23,0,0,4,23,2,8
5267,CLUJ_5_beta_1.2,2024-02-23,1,0,4,23,2,8
5268,CLUJ_5_beta_1.3,2024-02-23,1,0,4,23,2,8
5269,CLUJ_5_beta_1.4,2024-02-23,0,1,4,23,2,8
5270,CLUJ_5_beta_2.1,2024-02-23,0,0,4,23,2,8
5271,CLUJ_5_beta_2.2,2024-02-23,1,1,4,23,2,8
5272,CLUJ_5_beta_2.3,2024-02-23,0,1,4,23,2,8
5273,CLUJ_5_beta_2.4,2024-02-23,0,0,4,23,2,8
5274,CLUJ_5_beta_3.1,2024-02-23,0,0,4,23,2,8
5275,CLUJ_5_beta_3.2,2024-02-23,0,0,4,23,2,8
5276,CLUJ_5_beta_3.3,2024-02-23,0,1,4,23,2,8
5277,CLUJ_5_beta_3.4,2024-02-23,1,0,4,23,2,8
5278,CLUJ_5_beta_4.1,2024-02-23,1,1,4,23,2,8
5279,CLUJ_5_beta_4.2,2024-02-23,0,1,4,23,2,8
5280,CLUJ_5_beta_4.3,2024-02-23,1,1,4,23,2,8
5281,CLUJ_5_beta_4.4,2024-02-23,0,0,4,23,2,8
5282,CLUJ_5_beta_5.1,2024-02-23,0,1,4,23,2,8
5283,CLUJ_5_beta_5.2,2024-02-23,1,0,4,23,2,8
5284,CLUJ_5_beta_5.3,2024-02-23,1,1,4,23,2,8
5285,CLUJ_5_beta_5.4,2024-02-23,1,1,4,23,2,8
5286,CLUJ_5_beta_6.1,2024-02-23,0,0,4,23,2,8
5287,CLUJ_5_beta_6.2,2024-02-23,0,1,4,23,2,8
5288,CLUJ_5_beta_6.3,2024-02-23,0,1,4,23,2,8
5289,CLUJ_5_beta_6.4,2024-02-23,1,1,4,23,2,8
5290,CLUJ_5_beta_7.1,2024-02-23,0,1,4,23,2,8
5291,CLUJ_5_beta_7.2,2024-02-23,1,0,4,23,2,8
5292,CLUJ_5_beta_7.3,2024-02-23,1,1,4,23,2,8
5293,CLUJ_5_beta_7.4,2024-02-23,1,0,4,23,2,8
5294,CLUJ_5_beta_8.1,2024-02-23,1,1,4,23,2,8
5295,CLUJ_5_beta_8.2,2024-02-23,1,0,4,23,2,8
5296,CLUJ_5_beta_8.3,2024-02-23,1,0,4,23,2,8
5297,CLUJ_5_beta_8.4,2024-02-23,1,1,4,23,2,8
5298,CLUJ_5_beta_9.1,2024-02-23,1,0,4,23,2,8
5299,CLUJ_5_beta_9.2,2024-02-23,1,1,4,23,2,8
5300,CLUJ_5_beta_9.3,2024-02-23,0,0,4,23,2,8
5301,CLUJ_5_beta_9.4,2024-02-23,0,0,4,23,2,8
5302,CLUJ_5_beta_10.1,2024-02-23,1,1,4,23,2,8
5303,CLUJ_5_beta_10.2,2024-02-23,0,0,4,23,2,8
5304,CLUJ_5_beta_10.3,2024-02-23,0,1,4,23,2,8
5305,CLUJ_5_beta_10.4,2024-02-23,1,0,4,23,2,8
5306,CLUJ_5_beta_11.1,2024-02-23,1,0,4,23,2,8
5307,CLUJ_5_beta_11.2,2024-02-23,1,1,4,23,2,8
5308,CLUJ_5_beta_11.3,2024-02-23,1,1,4,23,2,8
5309,CLUJ_5_beta_11.4,2024-02-23,1,0,4,23,2,8
5310,CLUJ_5_beta_12.1,2024-02-23,1,0,4,23,2,8
5311,CLUJ_5_beta_12.2,2024-02-23,0,0,4,23,2,8
5312,CLUJ_5_beta_12.3,2024-02-23,1,0,4,23,2,8
5313,CLUJ_5_beta_12.4,2024-02-23,0,1,4,23,2,8
5314,CLUJ_5_beta_13.1,2024-02-23,1,1,4,23,2,8
5315,CLUJ_5_beta_13.2,2024-02-23,1,1,4,23,2,8
5316,CLUJ_5_beta_13.3,2024-02-23,0,0,4,23,2,8
5317,CLUJ_5_beta_13.4,2024-02-23,1,0,4,23,2,8
5318,CLUJ_5_beta_14.1,2024-02-23,1,1,4,23,2,8
5319,CLUJ_5_beta_14.2,2024-02-23,1,1,4,23,2,8
5320,CLUJ_5_beta_14.3,2024-02-23,1,1,4,23,2,8
5321,CLUJ_5_beta_14.4,2024-02-23,0,1,4,23,2,8
5322,CLUJ_5_beta_15.1,2024-02-23,1,1,4,23,2,8
5323,CLUJ_5_beta_15.2,2024-02-23,0,1,4,23,2,8
5324,CLUJ_5_beta_15.3,2024-02-23,0,0,4,23,2,8
5325,CLUJ_5_beta_15.4,2024-02-23,1,1,4,23,2,8
5326,CLUJ_5_beta_16.1,2024-02-23,0,0,4,23,2,8
5327,CLUJ_5_beta_16.2,2024-02-23,0,1,4,23,2,8
5328,CLUJ_5_beta_16.3,2024-02-23,1,0,4,23,2,8
5329,CLUJ_5_beta_16.4,2024-02-23,0,1,4,23,2,8
5330,CLUJ_5_beta_17.1,2024-02-23,0,0,4,23,2,8
5331,CLUJ_5_beta_17.2,2024-02-23,0,1,4,23,2,8
5332,CLUJ_5_beta_17.3,2024-02-23,1,0,4,23,2,8
5333,CLUJ_5_beta_17.4,2024-02-23,0,0,4,23,2,8
5334,CLUJ_5_beta_18.1,2024-02-23,0,0,4,23,2,8
5335,CLUJ_5_beta_18.2,2024-02-23,0,1,4,23,2,8
5336,CLUJ_5_beta_18.3,2024-02-23,1,1,4,23,2,8
5337,CLUJ_5_beta_18.4,2024-02-23,1,1,4,23,2,8
5338,CLUJ_5_beta_18.5,2024-02-23,0,1,4,23,2,8
5339,CLUJ_5_beta_19.1,2024-02-23,1,1,4,23,2,8
5340,CLUJ_5_beta_19.2,2024-02-23,0,0,4,23,2,8
5341,CLUJ_5_beta_19.3,2024-02-23,0,0,4,23,2,8
5342,CLUJ_5_beta_19.4,2024-02-23,0,1,4,23,2,8
5343,CLUJ_5_beta_19.5,2024-02-23,0,0,4,23,2,8
5344,CLUJ_5_beta_19.6,2024-02-23,0,0,4,23,2,8
5345,CLUJ_5_beta_20.1,2024-02-23,0,1,4,23,2,8
5346,CLUJ_5_beta_20.2,2024-02-23,1,1,4,23,2,8
5347,CLUJ_5_beta_20.3,2024-02-23,0,0,4,23,2,8
5348,CLUJ_5_beta_20.4,2024-02-23,1,1,4,23,2,8
5349,CLUJ_5_beta_21.1,2024-02-23,0,1,4,23,2,8
5350,CLUJ_5_beta_21.2,2024-02-23,1,1,4,23,2,8
5351,CLUJ_5_beta_21.3,2024-02-23,0,1,4,23,2,8
5352,CLUJ_5_beta_21.4,2024-02-23,0,1,4,23,2,8
5353,CLUJ_5_beta_22.1,2024-02-23,1,0,4,23,2,8
5354,CLUJ_5_beta_22.2,2024-02-23,0,0,4,23,2,8
5355,CLUJ_5_beta_22.3,2024-02-23,0,0,4,23,2,8
5356,CLUJ_5_beta_22.4,2024-02-23,1,0,4,23,2,8
5357,CLUJ_5_beta_23.1,2024-02-23,1,0,4,23,2,8
5358,CLUJ_5_beta_23.2,2024-02-23,0,1,4,23,2,8
5359,CLUJ_5_beta_23.3,2024-02-23,0,1,4,23,2,8
5360,CLUJ_5_beta_23.4,2024-02-23,0,0,4,23,2,8
5361,CLUJ_5_beta_24.1,2024-02-23,0,1,4,23,2,8
5362,CLUJ_5_beta_24.2,2024-02-23,1,1,4,23,2,8
5363,CLUJ_5_beta_24.3,2024-02-23,0,0,4,23,2,8
5364,CLUJ_5_beta_24.4,2024-02-23,1,0,4,23,2,8
5365,CLUJ_5_beta_25.1,2024-02-23,0,0,4,23,2,8
5366,CLUJ_5_beta_25.2,2024-02-23,0,0,4,23,2,8
5367,CLUJ_5_beta_25.3,2024-02-23,1,1,4,23,2,8
5368,CLUJ_5_beta_25.4,2024-02-23,0,0,4,23,2,8
5369,CLUJ_5_beta_26.1,2024-02-23,0,0,4,23,2,8
5370,CLUJ_5_beta_26.2,2024-02-23,0,0,4,23,2,8
5371,CLUJ_5_beta_26.3,2024-02-23,0,0,4,23,2,8
5372,CLUJ_5_beta_26.4,2024-02-23,1,1,4,23,2,8
5373,CLUJ_5_beta_27.1,2024-02-23,1,1,4,23,2,8
5374,CLUJ_5_beta_27.2,2024-02-23,1,0,4,23,2,8
5375,CLUJ_5_beta_27.3,2024-02-23,0,0,4,23,2,8
5376,CLUJ_5_beta_27.4,2024-02-23,0,0,4,23,2,8
5377,CLUJ_5_beta_28.1,2024-02-23,0,1,4,23,2,8
5378,CLUJ_5_beta_28.2,2024-02-23,0,0,4,23,2,8
5379,CLUJ_5_beta_28.3,2024-02-23,1,0,4,23,2,8
5380,CLUJ_5_beta_28.4,2024-02-23,0,1,4,23,2,8
5381,CLUJ_5_beta_29.1,2024-02-23,0,1,4,23,2,8
5382,CLUJ_5_beta_29.2,2024-02-23,0,0,4,23,2,8
5383,CLUJ_5_beta_29.3,2024-02-23,1,0,4,23,2,8
5384,CLUJ_5_beta_29.4,2024-02-23,1,0,4,23,2,8
5385,CLUJ_5_beta_30.1,2024-02-23,0,1,4,23,2,8
5386,CLUJ_5_beta_30.2,2024-02-23,0,1,4,23,2,8
5387,CLUJ_5_beta_30.3,2024-02-23,0,1,4,23,2,8
5388,CLUJ_5_beta_30.4,2024-02-23,0,1,4,23,2,8
5389,CLUJ_5_beta_31.1,2024-02-23,1,0,4,23,2,8
5390,CLUJ_5_beta_31.2,2024-02-23,0,0,4,23,2,8
5391,CLUJ_5_beta_31.3,2024-02-23,1,1,4,23,2,8
5392,CLUJ_5_beta_31.4,2024-02-23,1,0,4,23,2,8
5393,CLUJ_5_beta_32.1,2024-02-23,0,1,4,23,2,8
5394,CLUJ_5_beta_32.2,2024-02-23,1,1,4,23,2,8
5395,CLUJ_5_beta_32.3,2024-02-23,1,0,4,23,2,8
5396,CLUJ_5_beta_32.4,2024-02-23,1,1,4,23,2,8
5397,CLUJ_5_beta_33.1,2024-02-23,0,1,4,23,2,8
5398,CLUJ_5_beta_33.2,2024-02-23,1,1,4,23,2,8
5399,CLUJ_5_beta_33.3,2024-02-23,0,0,4,23,2,8
5400,CLUJ_5_beta_33.4,2024-02-23,1,0,4,23,2,8
5401,CLUJ_5_beta_1.1,2024-02-26,1,0,0,26,2,9
5402,CLUJ_5_beta_1.2,2024-02-26,0,0,0,26,2,9
5403,CLUJ_5_beta_1.3,2024-02-26,0,1,0,26,2,9
5404,CLUJ_5_beta_1.4,2024-02-26,1,0,0,26,2,9
5405,CLUJ_5_beta_2.1,2024-02-26,0,0,0,26,2,9
5406,CLUJ_5_beta_2.2,2024-02-26,0,1,0,26,2,9
5407,CLUJ_5_beta_2.3,2024-02-26,0,1,0,26,2,9
5408,CLUJ_5_beta_2.4,2024-02-26,0,0,0,26,2,9
5409,CLUJ_5_beta_3.1,2024-02-26,1,0,0,26,2,9
5410,CLUJ_5_beta_3.2,2024-02-26,0,1,0,26,2,9
5411,CLUJ_5_beta_3.3,2024-02-26,1,0,0,26,2,9
5412,CLUJ_5_beta_3.4,2024-02-26,1,1,0,26,2,9
5413,CLUJ_5_beta_4.1,2024-02-26,0,0,0,26,2,9
5414,CLUJ_5_beta_4.2,2024-02-26,0,0,0,26,2,9
5415,CLUJ_5_beta_4.3,2024-02-26,1,0,0,26,2,9
5416,CLUJ_5_beta_4.4,2024-02-26,0,0,0,26,2,9
5417,CLUJ_5_beta_5.1,2024-02-26,0,1,0,26,2,9
5418,CLUJ_5_beta_5.2,2024-02-26,0,1,0,26,2,9
5419,CLUJ_5_beta_5.3,2024-02-26,0,1,0,26,2,9
5420,CLUJ_5_beta_5.4,2024-02-26,0,1,0,26,2,9
5421,CLUJ_5_beta_6.1,2024-02-26,0,0,0,26,2,9
5422,CLUJ_5_beta_6.2,2024-02-26,1,0,0,26,2,9
5423,CLUJ_5_beta_6.3,2024-02-26,1,0,0,26,2,9
5424,CLUJ_5_beta_6.4,2024-02-26,1,0,0,26,2,9
5425,CLUJ_5_beta_7.1,2024-02-26,0,0,0,26,2,9
5426,CLUJ_5_beta_7.2,2024-02-26,0,1,0,26,2,9
5427,CLUJ_5_beta_7.3,2024-02-26,0,0,0,26,2,9
5428,CLUJ_5_beta_7.4,2024-02-26,1,1,0,26,2,9
5429,CLUJ_5_beta_8.1,2024-02-26,1,1,0,26,2,9
5430,CLUJ_5_beta_8.2,2024-02-26,1,1,0,26,2,9
5431,CLUJ_5_beta_8.3,2024-02-26,1,0,0,26,2,9
5432,CLUJ_5_beta_8.4,2024-02-26,0,0,0,26,2,9
5433,CLUJ_5_beta_9.1,2024-02-26,1,0,0,26,2,9
5434,CLUJ_5_beta_9.2,2024-02-26,0,0,0,26,2,9
5435,CLUJ_5_beta_9.3,2024-02-26,1,1,0,26,2,9
5436,CLUJ_5_beta_9.4,2024-02-26,1,1,0,26,2,9
5437,CLUJ_5_beta_10.1,2024-02-26,1,1,0,26,2,9
5438,CLUJ_5_beta_10.2,2024-02-26,1,0,0,26,2,9
5439,CLUJ_5_beta_10.3,2024-02-26,0,1,0,26,2,9
5440,CLUJ_5_beta_10.4,2024-02-26,1,0,0,26,2,9
5441,CLUJ_5_beta_11.1,2024-02-26,0,0,0,26,2,9
5442,CLUJ_5_beta_11.2,2024-02-26,1,1,0,26,2,9
5443,CLUJ_5_beta_11.3,2024-02-26,1,0,0,26,2,9
5444,CLUJ_5_beta_11.4,2024-02-26,0,0,0,26,2,9
5445,CLUJ_5_beta_12.1,2024-02-26,0,1,0,26,2,9
5446,CLUJ_5_beta_12.2,2024-02-26,1,0,0,26,2,9
5447,CLUJ_5_beta_12.3,2024-02-26,0,1,0,26,2,9
5448,CLUJ_5_beta_12.4,2024-02-26,1,0,0,26,2,9
5449,CLUJ_5_beta_13.1,2024-02-26,1,1,0,26,2,9
5450,CLUJ_5_beta_13.2,2024-02-26,0,1,0,26,2,9
5451,CLUJ_5_beta_13.3,2024-02-26,1,1,0,26,2,9
5452,CLUJ_5_beta_13.4,2024-02-26,1,0,0,26,2,9
5453,CLUJ_5_beta_14.1,2024-02-26,0,1,0,26,2,9
5454,CLUJ_5_beta_14.2,2024-02-26,0,1,0,26,2,9
5455,CLUJ_5_beta_14.3,2024-02-26,1,1,0,26,2,9
5456,CLUJ_5_beta_14.4,2024-02-26,1,1,0,26,2,9
5457,CLUJ_5_beta_15.1,2024-02-26,1,1,0,26,2,9
5458,CLUJ_5_beta_15.2,2024-02-26,0,0,0,26,2,9
5459,CLUJ_5_beta_15.3,2024-02-26,0,1,0,26,2,9
5460,CLUJ_5_beta_15.4,2024-02-26,1,0,0,26,2,9
5461,CLUJ_5_beta_16.1,2024-02-26,0,0,0,26,2,9
5462,CLUJ_5_beta_16.2,2024-02-26,0,1,0,26,2,9
5463,CLUJ_5_beta_16.3,2024-02-26,0,1,0,26,2,9
5464,CLUJ_5_beta_16.4,2024-02-26,0,0,0,26,2,9
5465,CLUJ_5_beta_17.1,2024-02-26,1,0,0,26,2,9
5466,CLUJ_5_beta_17.2,2024-02-26,1,1,0,26,2,9
5467,CLUJ_5_beta_17.3,2024-02-26,1,1,0,26,2,9
5468,CLUJ_5_beta_17.4,2024-02-26,0,0,0,26,2,9
5469,CLUJ_5_beta_18.1,2024-02-26,1,1,0,26,2,9
5470,CLUJ_5_beta_18.2,2024-02-26,0,0,0,26,2,9
5471,CLUJ_5_beta_18.3,2024-02-26,1,0,0,26,2,9
5472,CLUJ_5_beta_18.4,2024-02-26,0,1,0,26,2,9
5473,CLUJ_5_beta_18.5,2024-02-26,1,1,0,26,2,9
5474,CLUJ_5_beta_19.1,2024-02-26,1,0,0,26,2,9
5475,CLUJ_5_beta_19.2,2024-02-26,1,1,0,26,2,9
5476,CLUJ_5_beta_19.3,2024-02-26,0,1,0,26,2,9
5477,CLUJ_5_beta_19.4,2024-02-26,1,0,0,26,2,9
5478,CLUJ_5_beta_19.5,2024-02-26,1,0,0,26,2,9
5479,CLUJ_5_beta_19.6,2024-02-26,0,1,0,26,2,9
5480,CLUJ_5_beta_20.1,2024-02-26,1,0,0,26,2,9
5481,CLUJ_5_beta_20.2,2024-02-26,1,0,0,26,2,9
5482,CLUJ_5_beta_20.3,2024-02-26,0,1,0,26,2,9
5483,CLUJ_5_beta_20.4,2024-02-26,1,1,0,26,2,9
5484,CLUJ_5_beta_21.1,2024-02-26,1,1,0,26,2,9
5485,CLUJ_5_beta_21.2,2024-02-26,0,0,0,26,2,9
5486,CLUJ_5_beta_21.3,2024-02-26,0,1,0,26,2,9
5487,CLUJ_5_beta_21.4,2024-02-26,1,1,0,26,2,9
5488,CLUJ_5_beta_22.1,2024-02-26,0,0,0,26,2,9
5489,CLUJ_5_beta_22.2,2024-02-26,0,1,0,26,2,9
5490,CLUJ_5_beta_22.3,2024-02-26,1,1,0,26,2,9
5491,CLUJ_5_beta_22.4,2024-02-26,0,0,0,26,2,9
5492,CLUJ_5_beta_23.1,2024-02-26,1,0,0,26,2,9
5493,CLUJ_5_beta_23.2,2024-02-26,1,0,0,26,2,9
5494,CLUJ_5_beta_23.3,2024-02-26,1,1,0,26,2,9
5495,CLUJ_5_beta_23.4,2024-02-26,1,1,0,26,2,9
5496,CLUJ_5_beta_24.1,2024-02-26,0,1,0,26,2,9
5497,CLUJ_5_beta_24.2,2024-02-26,1,0,0,26,2,9
5498,CLUJ_5_beta_24.3,2024-02-26,1,1,0,26,2,9
5499,CLUJ_5_beta_24.4,2024-02-26,0,1,0,26,2,9
5500,CLUJ_5_beta_25.1,2024-02-26,1,1,0,26,2,9
5501,CLUJ_5_beta_25.2,2024-02-26,1,0,0,26,2,9
5502,CLUJ_5_beta_25.3,2024-02-26,1,0,0,26,2,9
5503,CLUJ_5_beta_25.4,2024-02-26,0,1,0,26,2,9
5504,CLUJ_5_beta_26.1,2024-02-26,0,1,0,26,2,9
5505,CLUJ_5_beta_26.2,2024-02-26,0,1,0,26,2,9
5506,CLUJ_5_beta_26.3,2024-02-26,0,0,0,26,2,9
5507,CLUJ_5_beta_26.4,2024-02-26,1,0,0,26,2,9
5508,CLUJ_5_beta_27.1,2024-02-26,0,0,0,26,2,9
5509,CLUJ_5_beta_27.2,2024-02-26,0,0,0,26,2,9
5510,CLUJ_5_beta_27.3,2024-02-26,1,1,0,26,2,9
5511,CLUJ_5_beta_27.4,2024-02-26,0,1,0,26,2,9
5512,CLUJ_5_beta_28.1,2024-02-26,0,1,0,26,2,9
5513,CLUJ_5_beta_28.2,2024-02-26,1,0,0,26,2,9
5514,CLUJ_5_beta_28.3,2024-02-26,0,0,0,26,2,9
5515,CLUJ_5_beta_28.4,2024-02-26,1,1,0,26,2,9
5516,CLUJ_5_beta_29.1,2024-02-26,0,1,0,26,2,9
5517,CLUJ_5_beta_29.2,2024-02-26,1,1,0,26,2,9
5518,CLUJ_5_beta_29.3,2024-02-26,1,1,0,26,2,9
5519,CLUJ_5_beta_29.4,2024-02-26,1,0,0,26,2,9
5520,CLUJ_5_beta_30.1,2024-02-26,1,0,0,26,2,9
5521,CLUJ_5_beta_30.2,2024-02-26,0,1,0,26,2,9
5522,CLUJ_5_beta_30.3,2024-02-26,1,0,0,26,2,9
5523,CLUJ_5_beta_30.4,2024-02-26,0,0,0,26,2,9
5524,CLUJ_5_beta_31.1,2024-02-26,1,0,0,26,2,9
5525,CLUJ_5_beta_31.2,2024-02-26,0,1,0,26,2,9
5526,CLUJ_5_beta_31.3,2024-02-26,1,1,0,26,2,9
5527,CLUJ_5_beta_31.4,2024-02-26,0,1,0,26,2,9
5528,CLUJ_5_beta_32.1,2024-02-26,1,0,0,26,2,9
5529,CLUJ_5_beta_32.2,2024-02-26,0,0,0,26,2,9
5530,CLUJ_5_beta_32.3,2024-02-26,1,1,0,26,2,9
5531,CLUJ_5_beta_32.4,2024-02-26,0,1,0,26,2,9
5532,CLUJ_5_beta_33.1,2024-02-26,1,0,0,26,2,9
5533,CLUJ_5_beta_33.2,2024-02-26,1,1,0,26,2,9
5534,CLUJ_5_beta_33.3,2024-02-26,0,0,0,26,2,9
